"batch_id","item_type","queue_name","queue_id","uniqueidbyqueue","correlation_id","idempotency_key","name","priority","metadata_only","contains_secret","contains_personal_data","rollback","postcheck","stop_condition"
"20260603_workqueue_expanded_pilot_dev_v1","gate_review","SDU.Gate.Review.Queue","59ea83ea-3f5f-f111-a826-00224805f9dd","20260603_wqexp_v1_gate_review_0033","corr_gate_review_0033","20260603_wqexp_v1_gate_review_0033","SDU Pilot gate_review 0033","1","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","gate_review","SDU.Gate.Review.Queue","59ea83ea-3f5f-f111-a826-00224805f9dd","20260603_wqexp_v1_gate_review_0034","corr_gate_review_0034","20260603_wqexp_v1_gate_review_0034","SDU Pilot gate_review 0034","1","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","gate_review","SDU.Gate.Review.Queue","59ea83ea-3f5f-f111-a826-00224805f9dd","20260603_wqexp_v1_gate_review_0035","corr_gate_review_0035","20260603_wqexp_v1_gate_review_0035","SDU Pilot gate_review 0035","1","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","gate_review","SDU.Gate.Review.Queue","59ea83ea-3f5f-f111-a826-00224805f9dd","20260603_wqexp_v1_gate_review_0036","corr_gate_review_0036","20260603_wqexp_v1_gate_review_0036","SDU Pilot gate_review 0036","1","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","gate_review","SDU.Gate.Review.Queue","59ea83ea-3f5f-f111-a826-00224805f9dd","20260603_wqexp_v1_gate_review_0037","corr_gate_review_0037","20260603_wqexp_v1_gate_review_0037","SDU Pilot gate_review 0037","1","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","gate_review","SDU.Gate.Review.Queue","59ea83ea-3f5f-f111-a826-00224805f9dd","20260603_wqexp_v1_gate_review_0038","corr_gate_review_0038","20260603_wqexp_v1_gate_review_0038","SDU Pilot gate_review 0038","1","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","gate_review","SDU.Gate.Review.Queue","59ea83ea-3f5f-f111-a826-00224805f9dd","20260603_wqexp_v1_gate_review_0039","corr_gate_review_0039","20260603_wqexp_v1_gate_review_0039","SDU Pilot gate_review 0039","1","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","gate_review","SDU.Gate.Review.Queue","59ea83ea-3f5f-f111-a826-00224805f9dd","20260603_wqexp_v1_gate_review_0040","corr_gate_review_0040","20260603_wqexp_v1_gate_review_0040","SDU Pilot gate_review 0040","1","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","gate_review","SDU.Gate.Review.Queue","59ea83ea-3f5f-f111-a826-00224805f9dd","20260603_wqexp_v1_gate_review_0041","corr_gate_review_0041","20260603_wqexp_v1_gate_review_0041","SDU Pilot gate_review 0041","1","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","gate_review","SDU.Gate.Review.Queue","59ea83ea-3f5f-f111-a826-00224805f9dd","20260603_wqexp_v1_gate_review_0042","corr_gate_review_0042","20260603_wqexp_v1_gate_review_0042","SDU Pilot gate_review 0042","1","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","gate_review","SDU.Gate.Review.Queue","59ea83ea-3f5f-f111-a826-00224805f9dd","20260603_wqexp_v1_gate_review_0043","corr_gate_review_0043","20260603_wqexp_v1_gate_review_0043","SDU Pilot gate_review 0043","1","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","gate_review","SDU.Gate.Review.Queue","59ea83ea-3f5f-f111-a826-00224805f9dd","20260603_wqexp_v1_gate_review_0044","corr_gate_review_0044","20260603_wqexp_v1_gate_review_0044","SDU Pilot gate_review 0044","1","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","gate_review","SDU.Gate.Review.Queue","59ea83ea-3f5f-f111-a826-00224805f9dd","20260603_wqexp_v1_gate_review_0045","corr_gate_review_0045","20260603_wqexp_v1_gate_review_0045","SDU Pilot gate_review 0045","1","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","gate_review","SDU.Gate.Review.Queue","59ea83ea-3f5f-f111-a826-00224805f9dd","20260603_wqexp_v1_gate_review_0046","corr_gate_review_0046","20260603_wqexp_v1_gate_review_0046","SDU Pilot gate_review 0046","1","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","gate_review","SDU.Gate.Review.Queue","59ea83ea-3f5f-f111-a826-00224805f9dd","20260603_wqexp_v1_gate_review_0047","corr_gate_review_0047","20260603_wqexp_v1_gate_review_0047","SDU Pilot gate_review 0047","1","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","gate_review","SDU.Gate.Review.Queue","59ea83ea-3f5f-f111-a826-00224805f9dd","20260603_wqexp_v1_gate_review_0048","corr_gate_review_0048","20260603_wqexp_v1_gate_review_0048","SDU Pilot gate_review 0048","1","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","gate_review","SDU.Gate.Review.Queue","59ea83ea-3f5f-f111-a826-00224805f9dd","20260603_wqexp_v1_gate_review_0049","corr_gate_review_0049","20260603_wqexp_v1_gate_review_0049","SDU Pilot gate_review 0049","1","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","gate_review","SDU.Gate.Review.Queue","59ea83ea-3f5f-f111-a826-00224805f9dd","20260603_wqexp_v1_gate_review_0050","corr_gate_review_0050","20260603_wqexp_v1_gate_review_0050","SDU Pilot gate_review 0050","1","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0006","corr_drift_detection_0006","20260603_wqexp_v1_drift_detection_0006","SDU Pilot drift_detection 0006","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0007","corr_drift_detection_0007","20260603_wqexp_v1_drift_detection_0007","SDU Pilot drift_detection 0007","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0008","corr_drift_detection_0008","20260603_wqexp_v1_drift_detection_0008","SDU Pilot drift_detection 0008","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0009","corr_drift_detection_0009","20260603_wqexp_v1_drift_detection_0009","SDU Pilot drift_detection 0009","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0010","corr_drift_detection_0010","20260603_wqexp_v1_drift_detection_0010","SDU Pilot drift_detection 0010","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0011","corr_drift_detection_0011","20260603_wqexp_v1_drift_detection_0011","SDU Pilot drift_detection 0011","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0012","corr_drift_detection_0012","20260603_wqexp_v1_drift_detection_0012","SDU Pilot drift_detection 0012","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0013","corr_drift_detection_0013","20260603_wqexp_v1_drift_detection_0013","SDU Pilot drift_detection 0013","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0014","corr_drift_detection_0014","20260603_wqexp_v1_drift_detection_0014","SDU Pilot drift_detection 0014","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0015","corr_drift_detection_0015","20260603_wqexp_v1_drift_detection_0015","SDU Pilot drift_detection 0015","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0016","corr_drift_detection_0016","20260603_wqexp_v1_drift_detection_0016","SDU Pilot drift_detection 0016","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0017","corr_drift_detection_0017","20260603_wqexp_v1_drift_detection_0017","SDU Pilot drift_detection 0017","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0018","corr_drift_detection_0018","20260603_wqexp_v1_drift_detection_0018","SDU Pilot drift_detection 0018","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0019","corr_drift_detection_0019","20260603_wqexp_v1_drift_detection_0019","SDU Pilot drift_detection 0019","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0020","corr_drift_detection_0020","20260603_wqexp_v1_drift_detection_0020","SDU Pilot drift_detection 0020","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0021","corr_drift_detection_0021","20260603_wqexp_v1_drift_detection_0021","SDU Pilot drift_detection 0021","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0022","corr_drift_detection_0022","20260603_wqexp_v1_drift_detection_0022","SDU Pilot drift_detection 0022","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0023","corr_drift_detection_0023","20260603_wqexp_v1_drift_detection_0023","SDU Pilot drift_detection 0023","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0024","corr_drift_detection_0024","20260603_wqexp_v1_drift_detection_0024","SDU Pilot drift_detection 0024","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0025","corr_drift_detection_0025","20260603_wqexp_v1_drift_detection_0025","SDU Pilot drift_detection 0025","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0026","corr_drift_detection_0026","20260603_wqexp_v1_drift_detection_0026","SDU Pilot drift_detection 0026","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0027","corr_drift_detection_0027","20260603_wqexp_v1_drift_detection_0027","SDU Pilot drift_detection 0027","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0028","corr_drift_detection_0028","20260603_wqexp_v1_drift_detection_0028","SDU Pilot drift_detection 0028","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0029","corr_drift_detection_0029","20260603_wqexp_v1_drift_detection_0029","SDU Pilot drift_detection 0029","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0030","corr_drift_detection_0030","20260603_wqexp_v1_drift_detection_0030","SDU Pilot drift_detection 0030","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0031","corr_drift_detection_0031","20260603_wqexp_v1_drift_detection_0031","SDU Pilot drift_detection 0031","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0032","corr_drift_detection_0032","20260603_wqexp_v1_drift_detection_0032","SDU Pilot drift_detection 0032","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0033","corr_drift_detection_0033","20260603_wqexp_v1_drift_detection_0033","SDU Pilot drift_detection 0033","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0034","corr_drift_detection_0034","20260603_wqexp_v1_drift_detection_0034","SDU Pilot drift_detection 0034","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0035","corr_drift_detection_0035","20260603_wqexp_v1_drift_detection_0035","SDU Pilot drift_detection 0035","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0036","corr_drift_detection_0036","20260603_wqexp_v1_drift_detection_0036","SDU Pilot drift_detection 0036","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0037","corr_drift_detection_0037","20260603_wqexp_v1_drift_detection_0037","SDU Pilot drift_detection 0037","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0038","corr_drift_detection_0038","20260603_wqexp_v1_drift_detection_0038","SDU Pilot drift_detection 0038","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0039","corr_drift_detection_0039","20260603_wqexp_v1_drift_detection_0039","SDU Pilot drift_detection 0039","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0040","corr_drift_detection_0040","20260603_wqexp_v1_drift_detection_0040","SDU Pilot drift_detection 0040","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0041","corr_drift_detection_0041","20260603_wqexp_v1_drift_detection_0041","SDU Pilot drift_detection 0041","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0042","corr_drift_detection_0042","20260603_wqexp_v1_drift_detection_0042","SDU Pilot drift_detection 0042","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0043","corr_drift_detection_0043","20260603_wqexp_v1_drift_detection_0043","SDU Pilot drift_detection 0043","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0044","corr_drift_detection_0044","20260603_wqexp_v1_drift_detection_0044","SDU Pilot drift_detection 0044","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
"20260603_workqueue_expanded_pilot_dev_v1","drift_detection","SDU.Drift.Detection.Queue","2fd30de8-3f5f-f111-a826-00224805fcc4","20260603_wqexp_v1_drift_detection_0045","corr_drift_detection_0045","20260603_wqexp_v1_drift_detection_0045","SDU Pilot drift_detection 0045","2","true","false","false","delete_workqueueitem_by_uniqueidbyqueue_only_if_explicit_future_rollback_order","aggregate_count_by_batch_and_queue","secret_or_pii_or_wrong_environment_or_duplicate_idempotency_key"
