"registry_id","generated_at_utc","tenant_domain","tenant_id_hash","display_name","app_display_name","service_principal_hash","app_id_hash","app_owner_organization_hash","service_principal_type","account_enabled","app_role_assignment_required","sign_in_audience","created_date_utc","disabled_by_microsoft_status","is_disabled","visible_as_app_registration","app_role_count","oauth2_permission_scope_count","resource_specific_application_permission_count","notification_email_count","tag_count","password_credential_count","password_credential_expired_count","password_credential_expires_30d_count","password_credential_nearest_end_utc","key_credential_count","key_credential_expired_count","key_credential_expires_30d_count","key_credential_nearest_end_utc","governance_status","risk_flags","blocked_actions","rollback","stop_condition"
"entra.sp.4968881085ba","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Dynamics ERP Microservices CDS","Microsoft Dynamics ERP Microservices CDS","4968881085ba","17a3f2675136","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:53","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.5fe4e4518866","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Edge management service","Microsoft Edge management service","5fe4e4518866","86b9206d8e9c","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/14/2025 01:01:23","","","false","1","4","0","0","2","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.9422aa1dc339","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Entra ID Governance - Agents Management","Microsoft Entra ID Governance - Agents Management","9422aa1dc339","71b01e6387e0","00c332260d9f","Application","True","False","AzureADMultipleOrgs","05/30/2026 19:09:54","","","false","0","0","0","0","3","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.75a489bfcf7a","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Exchange Online Protection","Microsoft Exchange Online Protection","75a489bfcf7a","882b154fc304","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:42","","","false","3","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.708fcdb913dc","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Flow CDS Integration Service","Microsoft Flow CDS Integration Service","708fcdb913dc","1af7a426e695","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:53","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.a6d51a7a9de7","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Flow Service","Microsoft Flow Service","a6d51a7a9de7","346f12884e2d","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:53","","","false","0","8","0","0","2","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.ddb2a7088039","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Forms","Microsoft Forms","ddb2a7088039","0fa19f3f4b5a","00c332260d9f","Application","True","False","AzureADandPersonalMicrosoftAccount","12/05/2022 15:56:36","","","false","2","4","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.74bb62be0a27","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Graph","Microsoft Graph","74bb62be0a27","e90240b115bb","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:53:33","","","false","692","782","58","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.dfb6563155bf","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Graph Change Tracking","Microsoft Graph Change Tracking","dfb6563155bf","c0f8d4bcb845","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:53:38","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.f5c1665c949f","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Graph Command Line Tools","Microsoft Graph Command Line Tools","f5c1665c949f","471501abb9bb","99b885943d2a","Application","True","False","AzureADandPersonalMicrosoftAccount","04/16/2026 05:04:21","","","false","0","0","0","0","1","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.e9ba03b82f72","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Graph Connectors Core","Microsoft Graph Connectors Core","e9ba03b82f72","a22c9f579557","00c332260d9f","Application","True","False","AzureADMultipleOrgs","06/15/2023 20:11:32","","","false","4","2","0","0","2","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.efb7e3219c1c","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Information Protection API","Microsoft Information Protection API","efb7e3219c1c","39da6b5d424f","00c332260d9f","Application","True","False","AzureADMultipleOrgs","05/18/2023 20:04:37","","","false","1","2","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.7597f974868d","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Information Protection Sync Service","Microsoft Information Protection Sync Service","7597f974868d","a36da3a3bfb6","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:43","","","false","1","1","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.a89147947dcf","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Insider Risk Management","Microsoft Insider Risk Management","a89147947dcf","4e95dff5f7c3","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/12/2025 16:18:12","","","false","0","2","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.887c2462f6cb","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Intune","Microsoft Intune","887c2462f6cb","b610a38d5f2e","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:37","","","false","0","1","0","0","2","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.19a3c5bbbbf6","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Intune Advanced Threat Protection Integration","Microsoft Intune Advanced Threat Protection Integration","19a3c5bbbbf6","b0d324b302cb","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:55","","","false","0","0","0","0","2","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.5de7fcb842a0","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Intune API","Microsoft Intune API","5de7fcb842a0","58c4d9d28603","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:55","","","false","8","1","0","0","2","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.9ac4381a3f84","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Intune SCCM Connector","Microsoft Intune SCCM Connector","9ac4381a3f84","3e691eed7f68","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:56","","","false","0","0","0","0","2","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.f7736f95bc67","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Intune Service Discovery","Microsoft Intune Service Discovery","f7736f95bc67","400fa4f5efa2","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:55","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.2ffbe4e3c2da","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Invitation Acceptance Portal","Microsoft Invitation Acceptance Portal","2ffbe4e3c2da","fa0ef1a450ee","00c332260d9f","Application","True","False","AzureADMultipleOrgs","06/20/2023 19:01:10","","","false","0","0","0","0","2","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.0f7ae93eb4fe","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Loop App","Microsoft Loop App","0f7ae93eb4fe","333d25e0edcd","00c332260d9f","Application","True","False","AzureADandPersonalMicrosoftAccount","10/10/2023 18:05:48","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.b443672da2a1","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Managed Policy Manager","Microsoft Managed Policy Manager","b443672da2a1","722aae4370b4","00c332260d9f","Application","True","False","AzureADMultipleOrgs","04/06/2026 19:57:47","","","false","0","0","0","0","3","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.a07b0620b523","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Mesh Services","Microsoft Mesh Services","a07b0620b523","d585d7eb2ee7","00c332260d9f","Application","True","False","AzureADandPersonalMicrosoftAccount","12/03/2025 00:56:53","","","false","3","7","0","0","2","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.2efe58ab005a","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Mobile Application Management","Microsoft Mobile Application Management","2efe58ab005a","6894dd6fb8ba","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:55","","","false","0","1","0","0","2","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.a0124d82ecd4","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Mobile Application Management Backend","Microsoft Mobile Application Management Backend","a0124d82ecd4","2a4e397b786d","00c332260d9f","Application","True","False","AzureADMultipleOrgs","11/03/2023 16:19:17","","","false","0","0","0","0","4","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.282ddeeb1e26","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Modern Contact Master","Microsoft Modern Contact Master","282ddeeb1e26","08a179e81645","00c332260d9f","Application","True","False","AzureADandPersonalMicrosoftAccount","12/12/2022 19:07:38","","","false","0","0","0","0","1","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.9ebd2217151d","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft O365 Scuba","Microsoft Security Data Connectors","9ebd2217151d","544e7b5238c0","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/12/2025 16:18:19","","","false","0","0","0","0","2","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.01c08a36a311","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Office 365 Portal","Microsoft Office 365 Portal","01c08a36a311","99d1ff7c3a39","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:42","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.a64c404fa87b","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Office Licensing Service","Microsoft Office Licensing Service","a64c404fa87b","a5390d89645b","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 18:39:48","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.e37016495a89","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Office Licensing Service Agents","Microsoft Office Licensing Service Agents","e37016495a89","9be51b6e4d15","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/12/2022 18:23:14","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.09e7c0c4bb09","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Office Licensing Service vNext","Microsoft Office Licensing Service vNext","09e7c0c4bb09","853f5839be1c","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/06/2022 14:53:21","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.2e62cdb5f25f","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft password reset service","Microsoft password reset service","2e62cdb5f25f","89fb781ec410","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:57:15","","","false","3","1","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.6c0b2934f5e2","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft People Cards Service","Microsoft People Cards Service","6c0b2934f5e2","7ad362418661","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 18:29:55","","","false","0","15","0","0","4","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.3696ecbe5b7f","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Power Query","Microsoft Power Query","3696ecbe5b7f","0081c74bcd93","00c332260d9f","Application","True","False","AzureADMultipleOrgs","11/16/2025 20:13:58","","","false","10","11","0","0","1","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.03f72b24fdc2","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft PrivateStore","Microsoft PrivateStore","03f72b24fdc2","ce8acff6fbc9","00c332260d9f","Application","True","False","AzureADMultipleOrgs","01/21/2026 23:37:27","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.c47327af6cff","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Rights Management Services","Microsoft Rights Management Services","c47327af6cff","89221c7331b2","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:36","","","false","5","1","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.4ec054601af6","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Rights Management Services Default","Microsoft Rights Management Services Default","4ec054601af6","b7b0d072551b","00c332260d9f","Application","True","False","AzureADMultipleOrgs","11/06/2024 17:47:57","","","false","0","0","0","0","3","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.5b0d7f3c4d80","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft SaaS Hub Resource Provider","Microsoft SaaS Hub Resource Provider","5b0d7f3c4d80","04410dd4f9c0","00c332260d9f","Application","True","False","AzureADMultipleOrgs","09/12/2025 17:37:46","","","false","0","0","0","0","2","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.ed16b0e00323","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft SaaS Hub Resource Provider AirCapi","Microsoft SaaS Hub Resource Provider AirCapi","ed16b0e00323","596077812808","00c332260d9f","Application","True","False","AzureADMultipleOrgs","04/18/2026 19:12:01","","","false","0","0","0","0","3","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.91b5168397a8","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Seller Dashboard","Microsoft Seller Dashboard","91b5168397a8","3dfce51b3171","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:44","","True","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.1f9aa4780f27","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Service Trust","Microsoft Service Trust","1f9aa4780f27","215c1a666e53","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:43","","","false","3","4","0","0","2","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.29eb8382a8dd","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft SharePoint Online - SharePoint Home","Microsoft SharePoint Online - SharePoint Home","29eb8382a8dd","ae590570b19d","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:47","","","false","0","1","0","0","1","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.08317a0dbcb3","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Solution Providers","Microsoft Solution Providers","08317a0dbcb3","56fd92d7ae5b","00c332260d9f","Application","True","False","AzureADMultipleOrgs","01/21/2026 23:37:27","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.c9b997df8c23","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Stream Service","Microsoft Stream Service","c9b997df8c23","ca7c285dddd7","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:36","","","false","3","1","0","0","2","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.e62f44c2e271","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Substrate Management","Microsoft Substrate Management","e62f44c2e271","54c5a372de8d","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:57:01","","","false","0","0","0","0","2","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
