"canonical_id","seed_batch_id","source_system","source_path","status","connection_canonical_id","evidence_hash","evidence_type","gate_required","stop_condition"
"evidence.conn_canon_002894","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/prompt_router/orders/TGE_FAST_CLOSURE_CAPABILITY_ORDER_20260601.md","seed_now","conn_canon_002894","9a2b2fdb08acd0a39071439877ea4e881fa95eda63a1627db11180306556ddc3","metadata_pointer_only","GATE_POWER_PLATFORM_DEV_TARGET_EXPLICIT","dataverse_apply_without_explicit_sandbox_or_default_as_dev"
"evidence.conn_canon_002895","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/prompt_router/orders/TGE_GITHUB_ISSUE_PREP_ORDER_20260531.md","seed_now","conn_canon_002895","964c1e12e3bc72b1fdfcc616232694dae4262da7d48d3dbb361dae02a95f1596","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002897","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/prompt_router/orders/TGE_GRAPH_ENTRA_LANE_PREP_ORDER_20260528.md","seed_now","conn_canon_002897","ea8346663812d131a5c12f4f317ef404daaf4c04eb138bf2f65bf3d546a27b32","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002898","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/prompt_router/orders/TGE_PLANNER_LANE_PREP_ORDER_20260528.md","seed_now","conn_canon_002898","b74cf4558e99f69cf4644bcf6f012a049a650b8f21c2f778d2e5e9233ed61fa4","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002899","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/prompt_router/orders/TGE_PLANNER_LANE_PREP_ORDER_20260528.md","seed_now","conn_canon_002899","ebd96d673a006d3b7c22dad3d08d6dd0d6740cfaa6f0deff785a33a3276ef7e7","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002900","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/prompt_router/orders/TGE_POWER_PLATFORM_LANE_PREP_ORDER_20260528.md","seed_now","conn_canon_002900","795cb308b284e30af1f3a1a96d4e7e6f42a773ce85fef02c63cb7d41ed6ae1a3","metadata_pointer_only","GATE_CONNECTOR_REGISTRY_NO_SECRET","connector_secret_or_scope_missing"
"evidence.conn_canon_002901","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/prompt_router/orders/TGE_POWER_PLATFORM_LANE_PREP_ORDER_20260528.md","seed_now","conn_canon_002901","f0bab62f4cba2281e8225e1cf000ba208d61e5f33872124b5f97b7d23fb76cf9","metadata_pointer_only","GATE_POWER_PLATFORM_DEV_TARGET_EXPLICIT","dataverse_apply_without_explicit_sandbox_or_default_as_dev"
"evidence.conn_canon_002902","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/prompt_router/orders/TGE_POWER_PLATFORM_LANE_PREP_ORDER_20260528.md","seed_now","conn_canon_002902","09ff51c1d50ad4c2cead2d24812b5dbf607f282601c296bceb99857930690957","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002904","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/prompt_router/orders/TGE_RETROSPECTIVE_SKILLS_RECIPES_TOOLS_AGENTS_ORDER_20260531.md","seed_now","conn_canon_002904","e5e3e90792642db7ccd6221139b4a33e2da616af7047090e893c3cf8077fe023","metadata_pointer_only","GATE_CONNECTOR_REGISTRY_NO_SECRET","connector_secret_or_scope_missing"
"evidence.conn_canon_002906","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/prompt_router/orders/TGE_SDU_CN_SHAREPOINT_GITHUB_CAPABILITY_ORDER_20260527.md","seed_now","conn_canon_002906","c6e8879c1deaae9a569cd5a9944ecd1c3fb47fddfc934b3a9a006fe5e8d85fea","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002907","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/prompt_router/orders/TGE_SHAREPOINT_LANE_PREP_ORDER_20260528.md","seed_now","conn_canon_002907","d7172de3173d3c0fcf1a18cff4f3eeb69030f141fcfd2c3a9cd5b09e7e1d2f9b","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002908","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/prompt_router/outbox/GATE_SGSD_TC_AGENT_MATRICES_PNP_SESSION_ALIGNMENT_AND_READONLY_SESSION_OPEN_PROMPT_PACKAGE_20260527.md","seed_now","conn_canon_002908","4fd2cac5d35096553061a8dc6f558e022c615d45790337f6154fc28cb9ae4c70","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002909","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/prompt_router/outbox/GATE_SGSD_TC_AGENT_MATRICES_PNP_SESSION_ALIGNMENT_AND_READONLY_SESSION_OPEN_PROMPT_PACKAGE_20260527.md","seed_now","conn_canon_002909","408cd96378637a118522aa69ba7315d6fa33b21f5b9c21f69f1b99ecbcdbc3e1","metadata_pointer_only","GATE_POWER_PLATFORM_DEV_TARGET_EXPLICIT","dataverse_apply_without_explicit_sandbox_or_default_as_dev"
"evidence.conn_canon_002910","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/prompt_router/outbox/GATE_SGSD_TC_AGENT_MATRICES_PNP_SESSION_ALIGNMENT_AND_READONLY_SESSION_OPEN_PROMPT_PACKAGE_20260527.md","seed_now","conn_canon_002910","cbd93c43531309ee2bffde9cb6678dbc99ef8ccead6b6a04a984280be5f8c8e9","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002911","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/prompt_router/outbox/TGE_COURT_ORDER_ADAPTER_PROMPT_PACK_20260601.md","seed_now","conn_canon_002911","c5e506781e82d33824d3c17049a05283a26e7f7170c08cb45fe7ab03fbe361b4","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_002913","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/publicador_sharepoint/README.md","seed_now","conn_canon_002913","f74a4f6b09364d1638aff5eebcb43225eecf3bcc3dd26176eaf757db6cd8c0d9","metadata_pointer_only","GATE_POWER_PLATFORM_DEV_TARGET_EXPLICIT","dataverse_apply_without_explicit_sandbox_or_default_as_dev"
"evidence.conn_canon_002914","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/publicador_sharepoint/README.md","seed_now","conn_canon_002914","6834aa4b4f0c3dc556edf76670eecd4b3d010d2f8d42a8b6b9152aeca7ce8e14","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002915","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/seshat_normativa/orders/GATE_SGSD_TC_AGENT_MATRICES_PNP_SESSION_ALIGNMENT_EVIDENCE_REVIEW_20260527.md","seed_now","conn_canon_002915","c01571ddf14d411d5dccc37b2db308afe61bf963b6afbef8c8a07221cf27bb03","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002916","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/seshat_normativa/orders/GATE_SGSD_TC_AGENT_MATRICES_PNP_SESSION_ALIGNMENT_EVIDENCE_REVIEW_20260527.md","seed_now","conn_canon_002916","49b4544b0d6cbb2b52fc07d287d8cbd09e5cd0a33b2070b523f1d207e0297d26","metadata_pointer_only","GATE_POWER_PLATFORM_DEV_TARGET_EXPLICIT","dataverse_apply_without_explicit_sandbox_or_default_as_dev"
"evidence.conn_canon_002917","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/seshat_normativa/orders/GATE_SGSD_TC_AGENT_MATRICES_PNP_SESSION_ALIGNMENT_EVIDENCE_REVIEW_20260527.md","seed_now","conn_canon_002917","854908bcfbe90d2f091fd3f800fc350d297886737ccb94b5dbde35296187892a","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002918","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/sgsd_agent_delegador_skills/orders/GATE_SGSD_TC_AGENT_MATRICES_PNP_SESSION_ALIGNMENT_AND_READONLY_SESSION_OPEN_ORDER_20260527.md","seed_now","conn_canon_002918","df09a92382027f060cdef4b682a08ec819dc86b57ab5067a27a89fe6a4c620c9","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002919","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/sgsd_agent_delegador_skills/orders/GATE_SGSD_TC_AGENT_MATRICES_PNP_SESSION_ALIGNMENT_AND_READONLY_SESSION_OPEN_ORDER_20260527.md","seed_now","conn_canon_002919","ae975f23d4a0ea28f5cc1ea9568fdb4271fc9f61647da028a7d9c53e5cac7033","metadata_pointer_only","GATE_POWER_PLATFORM_DEV_TARGET_EXPLICIT","dataverse_apply_without_explicit_sandbox_or_default_as_dev"
"evidence.conn_canon_002920","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/sgsd_agent_delegador_skills/orders/GATE_SGSD_TC_AGENT_MATRICES_PNP_SESSION_ALIGNMENT_AND_READONLY_SESSION_OPEN_ORDER_20260527.md","seed_now","conn_canon_002920","56dc15eddde22483e2fb980156a555495d8573e1e7198aef3d5d80316a6a36d6","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002921","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/thot_tecnico/orders/GATE_SGSD_TC_AGENT_MATRICES_PNP_SESSION_ALIGNMENT_TECH_ORDER_20260527.md","seed_now","conn_canon_002921","9ca1182aba9f2fa572a7c56b299e1e9dfb79e7189a9c30839beb458ddc6544e9","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002922","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/thot_tecnico/orders/GATE_SGSD_TC_AGENT_MATRICES_PNP_SESSION_ALIGNMENT_TECH_ORDER_20260527.md","seed_now","conn_canon_002922","63abded2b8d110ab4c255061797c7a4ad1177adbd572ed6b41a41b81a59bce9b","metadata_pointer_only","GATE_POWER_PLATFORM_DEV_TARGET_EXPLICIT","dataverse_apply_without_explicit_sandbox_or_default_as_dev"
"evidence.conn_canon_002923","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/thot_tecnico/orders/GATE_SGSD_TC_AGENT_MATRICES_PNP_SESSION_ALIGNMENT_TECH_ORDER_20260527.md","seed_now","conn_canon_002923","1bef0177940ce588a73433233e913cd558935462d8ef57b3d0cf1798d00607f8","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002924","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/papeles_de_trabajo/ux_sharepoint/README.md","seed_now","conn_canon_002924","f7b6b66dba5c79c777a5e0ba64bc768a5e575421fb47486f9a652bf83711c643","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002926","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/remote/README.md","seed_now","conn_canon_002926","f167b6a3a70f8a3153f458dd2f870ccb563af92c5e90a699ab29e54c551473a1","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_002927","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/remote/README.md","seed_now","conn_canon_002927","9147e631b843eb0d53b07543d3a683f1d07abe9ea80dd72d0352ca31ed1b1ae7","metadata_pointer_only","GATE_CONNECTOR_REGISTRY_NO_SECRET","connector_secret_or_scope_missing"
"evidence.conn_canon_002928","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/remote/remote_agent_manifest.json","seed_now","conn_canon_002928","fecce6050da89394a26c998be8141f2ed4f077f2c72520575ff141e9c59148ef","metadata_pointer_only","GATE_CONNECTOR_REGISTRY_NO_SECRET","connector_secret_or_scope_missing"
"evidence.conn_canon_002929","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/remote/remote_agent_manifest.json","seed_now","conn_canon_002929","b7b0739e83a3050d7f434655b91e7a66a85041820e6a3cf1bd287186243c0767","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002931","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/runtime_parallel/activation_wave1/TGE_AGENT_ACTIVATION_WAVE1_DISPATCH_20260531.md","seed_now","conn_canon_002931","1f74ee2d97a358ad53e99d43c7be5142cb5bc60a2e14a5c64537cd4c46d22524","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002932","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/runtime_parallel/activation_wave1/TGE_AGENT_ACTIVATION_WAVE1_DISPATCH_20260531.md","seed_now","conn_canon_002932","83e57422b16743bc3f7af62dbbd8211b8ad80cf0d6a80a27d75be4d0b1c05031","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002933","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/runtime_parallel/TGE_RUNTIME_PARALLEL_AGENT_PROVISIONING_20260531.md","seed_now","conn_canon_002933","d1ee2d4b615289fa8b196ed3d7a597cc5ae000d1e19a14bf09947ddc7edd1bce","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_002934","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/runtime_parallel/TGE_RUNTIME_PARALLEL_AGENT_PROVISIONING_20260531.md","seed_now","conn_canon_002934","c8b453c8011a2cfeb7481d4da39c48d8207f6e8d98e2b16963eeb5d6dcd51646","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002935","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/runtime_parallel/TGE_RUNTIME_PARALLEL_AGENT_PROVISIONING_20260531.md","seed_now","conn_canon_002935","b5205c46a15d5d5248984929d0479888eedc7849d6a541478c58951261f7d579","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002937","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/runtime_parallel/TGE_RUNTIME_PARALLEL_AGENT_PROVISIONING_MATRIX_20260531.csv","seed_now","conn_canon_002937","5a7b63ac2be3104b4bbc2ffd51461aa5ca1e2bc670f23ba3ab59405f4c5c0796","metadata_pointer_only","GATE_CONNECTOR_REGISTRY_NO_SECRET","connector_secret_or_scope_missing"
"evidence.conn_canon_002938","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/runtime_parallel/TGE_RUNTIME_PARALLEL_AGENT_PROVISIONING_MATRIX_20260531.csv","seed_now","conn_canon_002938","4f1c96f2ab6e9b8b8ad4732a029fe5b9c7bf8120846bf09a2398258c51ad6ebf","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002940","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/runtime_parallel/TGE_RUNTIME_PARALLEL_AGENT_PROVISIONING_MATRIX_20260531.csv","seed_now","conn_canon_002940","4a914897db0b6b59da121286ee393b460e64be2e87529c2419ec62e2badc8701","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002942","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/sdk/README.md","seed_now","conn_canon_002942","152594d24651791654b7b9bcb437257b16ccd397c0a1238cb83b12c102ef9af0","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_002943","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/sdk/README.md","seed_now","conn_canon_002943","39b50039b9761d2a4c913b10edb695ce617b4fec8f43d91201568d2609f3e92e","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_002944","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/sdk/README.md","seed_now","conn_canon_002944","3faed83ac8a4c1e4b88b60247aebde1481d4380bec06e86687f548b0fad18443","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002946","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/sdk/README.md","seed_now","conn_canon_002946","f27f64a98dd98f27ac075f90f9dc002bbcb34ebc1aad696698c2a5656bc8f02f","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002947","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/sdk/README.md","seed_now","conn_canon_002947","f5bb2e5e079af42ac0a0d54073ac269af688b1e8f44190c40f0b7887523f7f43","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002948","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/sdk/requirements.txt","seed_now","conn_canon_002948","eff056080469fccc769fc27f15caca754f9abfe6e0ea11c98fc44814d2efd846","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_002949","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/sdk/run_local_simulation.py","seed_now","conn_canon_002949","c586bc4d815b819d39419e36a971ae458c0109ae34b7af9a627e198f5aff76c6","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_002950","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/sdk/run_local_simulation.py","seed_now","conn_canon_002950","590d4a0eddc8784e51f900070f33ebb3c255db5fb064c59e6d39d707d18d39ff","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002951","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/sdk/run_local_simulation.py","seed_now","conn_canon_002951","43549987ff4f1b761fe163ea675f168087acdbb8a3c8d9184a9668265a38c52f","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002953","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/sdk/tests/test_agent_layer.py","seed_now","conn_canon_002953","de14157e15c3b14394ff00d9e8c35a777879755d8723a249a45787aa0ec66ccb","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002954","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/sdk/tests/test_agent_layer.py","seed_now","conn_canon_002954","7e79c923597a56784af23833297afe8495d50cbf5879df73060eecc1930044e5","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
"evidence.conn_canon_002955","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/sdk/tests/test_agent_layer.py","seed_now","conn_canon_002955","a6e6a4f1de901a20c3c654870a8825fb15769577a2bd231f92d5b4fd03380da6","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002956","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/sdk/tests/test_agent_layer.py","seed_now","conn_canon_002956","b97b3a5dc3cfa4a738e3dc69939cb051ef1d2fa510944768da000a77bd2be715","metadata_pointer_only","GATE_MICROSOFT_LIVE_GOVERNED_ORDER","microsoft_live_requested_without_governed_order"
"evidence.conn_canon_002958","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/sdk/tests/test_agent_layer_coverage.py","seed_now","conn_canon_002958","80efe8c74194c8145b8c0009c35736adfded041f833ec3c56852dbfa3cb60e3e","metadata_pointer_only","GATE_CONNECTOR_REGISTRY_NO_SECRET","connector_secret_or_scope_missing"
"evidence.conn_canon_002959","20260603_connection_seed_dev_v1","connection_registry_local","10_UNIVERSOS/ESCRIBANIA/10_REPOS/02_ACTIVE/torre-gemela-escribania/06_AGENTES/sdk/tests/test_agent_layer_coverage.py","seed_now","conn_canon_002959","5ebd0b4726f32d6261800a8cf8af1c72e12a87ca32185be6ee7441b040d1b44f","metadata_pointer_only","GATE_OPENAI_LIVE_GOVERNED_ORDER","openai_api_live_requested_without_order"
